Nahráno na Disk GS,Název souboru v databázi,ID písně,Název písně,v archivu,downloaded
,11-3-zms-aleluja-aleluja-pololanik-holik-.pdf,4983,"Aleluja, aleluja, aleluja",http://web.archive.org/web/20251009230228/https://zpevnik.proscholy.cz/soubor/11-3-zms-aleluja-aleluja-pololanik-holik-.pdf,false
,11-3-zms-aleluja-aleluja-mucka.pdf,4984,"Aleluja, aleluja, aleluja",not available,false
,11-3-zms-aleluja-aleluja-gotteslob.pdf,4985,"Aleluja, aleluja, aleluja",not available,false
,jhochman-aleluia-iv.pdf,4993,Aleluja IV,not available,false
,on-zustava.pdf,4994,On zůstává,not available,false
,jhochman-chvala-tobe-kriste.pdf,4998,"Chvála tobě, Kriste",not available,false
,jhochman-vecne-slunce-varhanni-doprovod.pdf,4999,Věčné slunce,not available,false
,sopran.pdf,5005,Tys otevřel Rudé moře,not available,false
,tenor.pdf,5005,Tys otevřel Rudé moře,not available,false
,bas.pdf,5005,Tys otevřel Rudé moře,not available,false
,tys-otevrel-rude-more-zaklad.pdf,5005,Tys otevřel Rudé moře,not available,false
,svaty-duchu-sestup-k-nam-double-final-korr.pdf,5007,"Svatý Duchu, sestup k nám",not available,false
,zustan-v-me-lasce-hymna-sv.pdf,5032,Zůstaň v mé lásce,not available,false
,106.pdf,5093,"Vítej, milý Jezu Kriste",not available,false
,422a.pdf,5094,Přijď ó Duchu přesvatý,not available,false
,422b.pdf,5095,Přijď ó Duchu přesvatý,http://web.archive.org/web/20250422130439/https://zpevnik.proscholy.cz/soubor/422b.pdf,false
,422c.pdf,5096,Přijď ó Duchu přesvatý (422C),not available,false
,510b.pdf,5097,Rač yzopem mě pokropit,not available,false
,704b.pdf,5098,Chvalte ústa,not available,false
,708b.pdf,5099,"Ježíší, tebe hledám",not available,false
,717b.pdf,5100,"Sióne, chval Spasitele",not available,false
,717c.pdf,5101,"Sióne, chval Spasitele",not available,false
,719.pdf,5102,"Svatý, svatý",not available,false
,89.pdf,5104,Modlitba před spaním,not available,false
,601.pdf,5105,Pane přijď,http://web.archive.org/web/20251010001128/https://zpevnik.proscholy.cz/soubor/601.pdf,false
,602.pdf,5106,"Pane, ukaž nám své milosrdenství",not available,false
,603.pdf,5107,"Vězte, že blízko jest",not available,false
,604.pdf,5108,K tobě pozvedám,not available,false
,611.pdf,5109,Dnes jsme viděli,not available,false
,612.pdf,5110,Uzřely všechny končiny země,not available,false
,613.pdf,5111,Budou se ti klanět,not available,false
,621.pdf,5112,Aleluja,not available,false
,622.pdf,5113,Aleluja,not available,false
,623.pdf,5114,Aleluja,not available,false
,624.pdf,5115,Bůh nás obnovil,not available,false
,625.pdf,5116,Pán povstal z hrobu,not available,false
,626.pdf,5117,Sešli Ducha svého,not available,false
,627.pdf,5118,Toto je den,not available,false
,628.pdf,5119,Jásejte Bohu,not available,false
,629.pdf,5120,Bůh se vznáší,not available,false
,631.pdf,5121,Kristus vítězí,not available,false
,632.pdf,5122,Kristus mezi námi,not available,false
,633.pdf,5123,Okuste a vizte,not available,false
,641.pdf,5124,Mé srdce jásá,not available,false
,642.pdf,5125,Buď veleben Hospodin,not available,false
,644.pdf,5126,Velebí má duše,not available,false
,645.pdf,5127,Všude na zemi,not available,false
,646.pdf,5128,Do tvých rukou,not available,false
,647.pdf,5129,Jděte do celého světa,not available,false
,648.pdf,5130,Blaze každému,not available,false
,649.pdf,5131,"Má duše, chval",not available,false
,651.pdf,5132,Zpívejte Hospodinu,http://web.archive.org/web/20250212104427/https://zpevnik.proscholy.cz/soubor/651.pdf,false
,652.pdf,5133,"Chválíme tě, Pane",http://web.archive.org/web/20251009233133/https://zpevnik.proscholy.cz/soubor/652.pdf,false
,653.pdf,5134,"Všechno, co žije",not available,false
,654.pdf,5135,Na tebe spoléhám,not available,false
,655.pdf,5136,Milosrdný a milostivý,not available,false
,656.pdf,5137,Oslavujte Pána,not available,false
,657.pdf,5138,Hospodin je mé světlo,not available,false
,658.pdf,5139,Má duše žízní,not available,false
,659.pdf,5140,Budu velebit,not available,false
,661.pdf,5141,Z hlubin volám k tobě,not available,false
,662.pdf,5142,"Pamatuj, Pane",http://web.archive.org/web/20251010001751/https://zpevnik.proscholy.cz/soubor/662.pdf,false
,663.pdf,5143,Vyslyš nás,http://web.archive.org/web/20250212103310/https://zpevnik.proscholy.cz/soubor/663.pdf,false
,664.pdf,5144,"Pane, smiluj se, neboť jsme zhřešili",not available,false
,665.pdf,5145,"Nevzpomínej, Pane",not available,false
,666.pdf,5146,Hospodin je blízko,not available,false
,667.pdf,5147,Když dnes uslyšíte,not available,false
,668.pdf,5148,"Buď se mnou, Pane",not available,false
,669.pdf,5149,U Pána je slitování,not available,false
,671.pdf,5150,Odpočinutí věčné,not available,false
,672.pdf,5151,Pán je můj pastýř,not available,false
,673.pdf,5152,Hospodin je můj pastýř,not available,false
,681.pdf,5153,Kde je opravdová láska,not available,false
,682.pdf,5154,Světlo k osvícení pohanů,not available,false
,683.pdf,5155,"Pane, smiluj se a zachraň nás",not available,false
,684.pdf,5156,"Slova tvá, Pane",not available,false
,685.pdf,5157,Jsme jeho lid,not available,false
,686.pdf,5158,Do domu Hospodinova,not available,false
,691.pdf,5159,Aleluja,not available,false
,692.pdf,5160,Aleluja,not available,false
,693.pdf,5161,Aleluja,not available,false
,694.pdf,5162,"Aleluja, aleluja",not available,false
,696.pdf,5163,"Chvála tobě, Kriste",not available,false
,697.pdf,5164,"Chvála tobě, Kriste",not available,false
,813b.pdf,5165,Velebí má duše,not available,false
,815.pdf,5166,"Zdráva buď, Panno Maria",not available,false
,930c.pdf,5167,"Hospodine, pomiluj ny",not available,false
,olejnik.-svaty-michaeli.pdf,5244,Svatý Michaeli,not available,false
,84.pdf,5246,Nedělní nešpory,not available,false
,85.pdf,5248,Mariánské nešpory,not available,false
,712.pdf,5256,Klaním se ti vroucně,not available,false
,870a.pdf,5257,"Anděle boží, strážce můj",http://web.archive.org/web/20241127112901/https://zpevnik.proscholy.cz/soubor/870a.pdf,false
,870b.pdf,5258,"Anděle boží, strážce můj",not available,false
,870c.pdf,5259,"Anděle boží, strážce můj",not available,false
,pod-ochranu-tvou-olejnik.jpg,5265,Pod ochranu tvou,not available,false
,101es.pdf,5274,"Rosu dejte, nebesa, shůry",not available,false
,698.pdf,5275,Odpověď A - E,not available,false
,jubilejni-rok-2025-hymna-poutnici-nadeje.pdf,5290,Poutníci naděje,http://web.archive.org/web/20241125064413/https://zpevnik.proscholy.cz/soubor/jubilejni-rok-2025-hymna-poutnici-nadeje.pdf,false
,hymna-jubileni-rok-2025-1.pdf,5290,Poutníci naděje,http://web.archive.org/web/20241127042848/https://zpevnik.proscholy.cz/soubor/hymna-jubileni-rok-2025-1.pdf,false
,hymna-jubileni-rok-2025-2.pdf,5290,Poutníci naděje,http://web.archive.org/web/20241125064734/https://zpevnik.proscholy.cz/soubor/hymna-jubileni-rok-2025-2.pdf,false
,hymna-2025-hlasvarhany.pdf,5290,Poutníci naděje,http://web.archive.org/web/20241206153354/https://zpevnik.proscholy.cz/soubor/hymna-2025-hlasvarhany.pdf,false
,hymna-jubilea-2025-zpev-logo.pdf,5290,Poutníci naděje,http://web.archive.org/web/20250121103737/https://zpevnik.proscholy.cz/soubor/hymna-jubilea-2025-zpev-logo.pdf,false
,poutnici-nadeje-ceska-sborova-verze-f-dur.pdf,5290,Poutníci naděje,http://web.archive.org/web/20250422133321/https://zpevnik.proscholy.cz/soubor/poutnici-nadeje-ceska-sborova-verze-f-dur.pdf,false
,poutnici-nadeje-ceska-sborova-verze-transp-e-dur.pdf,5290,Poutníci naděje,http://web.archive.org/web/20250422123327/https://zpevnik.proscholy.cz/soubor/poutnici-nadeje-ceska-sborova-verze-transp-e-dur.pdf,false
,agnus-2.pdf,5292,Agnus (II. úprava),http://web.archive.org/web/20250913113415/https://zpevnik.proscholy.cz/soubor/agnus-2.pdf,false
,putnici-nadeje-hymnus-pre-jubilejny-rok-2025-oficialna-verzia.pdf,5300,Pútnici nádeje,http://web.archive.org/web/20250805220000/https://zpevnik.proscholy.cz/soubor/putnici-nadeje-hymnus-pre-jubilejny-rok-2025-oficialna-verzia.pdf,false
,jezisi-chlebe-andelsky-nastroje.pdf,5309,"Ježíši, chlebe andělský",http://web.archive.org/web/20241202222207/https://zpevnik.proscholy.cz/soubor/jezisi-chlebe-andelsky-nastroje.pdf,false
,jezisi-chlebe-andelsky.pdf,5309,"Ježíši, chlebe andělský",http://web.archive.org/web/20250802161719/https://zpevnik.proscholy.cz/soubor/jezisi-chlebe-andelsky.pdf,false
,duchu-stvoriteli-jednohlas.pdf,5315,Duchu Stvořiteli,not available,false
,duchu-stvoriteli-vicehlas.pdf,5315,Duchu Stvořiteli,not available,false
,duchu-stvoriteli.mp3,5315,Duchu Stvořiteli,not available,false
,duchu-svaty-osvecuj-me.pdf,5316,"Duchu Svatý, osvěcuj mě",not available,false
,frantiskuv-chvalozpev.pdf,5317,Františkův chvalozpěv,not available,false
,chtel-bych-jit-cestou-tvou.pdf,5318,Chtěl bych jít cestou Tvou,not available,false
,muj-otce.pdf,5319,Můj Otče,not available,false
,muj-otce.mp3,5319,Můj Otče,not available,false
,procitnuti.pdf,5320,Procitnutí,not available,false
,prichazi-jezis.pdf,5321,Přichází Ježíš,not available,false
,smim-bozim-ditetem-byt.pdf,5322,Smím Božím dítětem být,not available,false
,smim-bozim-ditetem-byt.mp3,5322,Smím Božím dítětem být,not available,false
,smime-li-pro-krale-hrat.pdf,5323,Smíme-li pro Krále hrát,not available,false
,tys-pritel-muj.pdf,5324,Tys přítel můj,not available,false
,tys-pritel-muj.mp3,5324,Tys přítel můj,not available,false
,1.pdf,5325,"Aj, čas vzácný přišel",not available,false
,3.pdf,5326,Dcero Sijónská,not available,false
,4.pdf,5327,"Duše křesťanská, Boha chval",not available,false
,5.pdf,5328,Jak jasně svítíš,not available,false
,6.pdf,5329,Králů Král a Pánů Pán,not available,false
,7.pdf,5330,Jak přivítat mám Tebe,not available,false
,9.pdf,5331,Když přišel anděl Gabriel,not available,false
,11.pdf,5333,Mocný nebes Stvořiteli,not available,false
,12.pdf,5334,"My čekáme, kdy zavítáš",not available,false
,13.pdf,5335,Na poušti slyšet volání,not available,false
,14.pdf,5336,"Ó, přijď, ó, přijď náš Pane",not available,false
,17.pdf,5338,"Povstaňte, ó, křesťané",not available,false
,19.pdf,5339,"Prociť, prociť, zanech spaní",not available,false
,20.pdf,5340,"Přijď, Spasiteli",not available,false
,21.pdf,5341,Přišlo k nám padlým spasení,not available,false
,23.pdf,5343,Slávy Pán přichází opět,not available,false
,25.pdf,5344,Tys přišel k nám,not available,false
,26.pdf,5345,Velebí Pána duše má,not available,false
,27.pdf,5346,"Veselte se, věřící",not available,false
,28.pdf,5347,"Vítej, Jezu Kriste",not available,false
,29.pdf,5348,Všichni věrni křesťané,not available,false
,30.pdf,5349,"Ach, co je krásy",not available,false
,34.pdf,5351,Dítě o němž zpíváme,not available,false
,37.pdf,5353,Jdu klanět se Ti k jeslím,not available,false
,38.pdf,5354,Jen jesličky chudé,not available,false
,39.pdf,5355,Kdo v Betlémě,not available,false
,40.pdf,5356,Kdo zná to dítě,not available,false
,41.pdf,5357,Když se Kristus zrodil,not available,false
,45.pdf,5358,"Ó, křesťané, všichni",not available,false
,47.pdf,5360,"Pastýřové, vstávejte",not available,false
,48.pdf,5361,"Pochválen buď, Jezu Kriste",not available,false
,50.pdf,5363,Slyšte zpívat písně chval,not available,false
,51.pdf,5364,Tebe Boha vzýváme,not available,false
,52-1.pdf,5365,"Tichá noc, svatá noc",not available,false
,52-2.pdf,5366,"Tichá noc, přesvatá noc",not available,false
,53.pdf,5367,Tmou dobrou zprávu hlásej,not available,false
,54.pdf,5368,To je ta noc,not available,false
,55.pdf,5369,V jeslích leží,not available,false
,57.pdf,5370,"V městečku malém, Betlémě",not available,false
,58.pdf,5371,V půlnočním tichu,not available,false
,59.pdf,5372,V svaté době,not available,false
,60.pdf,5373,Z výsosti nebeské,not available,false
,61.pdf,5374,Zástupy kol jeslí,not available,false
,62.pdf,5375,"Za krásné, jasné noci",not available,false
,63.pdf,5376,Zrodil se světa Spasitel,not available,false
,64.pdf,5377,Až potud nám pomáhal,not available,false
,66.pdf,5378,"Dej, ať se nám dobře daří",not available,false
,69.pdf,5381,"Jméno znám, jež nevybledne",not available,false
,71.pdf,5382,Můj Pán cestu zná,not available,false
,76.pdf,5387,Vzdejme čest Pánu Bohu,not available,false
,77.pdf,5388,Teď Boha pojďme vzývat,not available,false
,80.pdf,5391,Moudří světa monarchové,not available,false
,81.pdf,5392,"Pane, světlo Tvé lásky máme",not available,false
,82.pdf,5393,Tři mágové od východu,not available,false
,86.pdf,5396,"Beránek jde, nese dluhy",not available,false
,87.pdf,5397,"Beránku Boží, spáso má",not available,false
,88.pdf,5398,Buď mi vítán tisíckráte,not available,false
,90.pdf,5400,Čím ses provinil,not available,false
,91.pdf,5401,"Dokonáno: Ó, heslo",not available,false
,93.pdf,5402,Golgota,not available,false
,94.pdf,5403,I za mnes umřel,not available,false
,95.pdf,5404,Já dal jsem život svůj,not available,false
,96.pdf,5405,Je dokonáno!,not available,false
,97.pdf,5406,Je noc a z hvězd ni jediná,not available,false
,98.pdf,5407,Jenž jsi trpěl za nás,not available,false
,99.pdf,5408,Jezu Kriste milostivý,not available,false
,100.pdf,5409,"Jezu Kriste, Pane milý",not available,false
,104-1.pdf,5412,Když zřím ten divuplný kříž,not available,false
,133.pdf,5438,Bůh nás má rád,not available,false
,145.pdf,5449,"Pán byl vzkříšen, povstal",not available,false
,151.pdf,5455,Ve skalním hrobě,not available,false
,274.pdf,5571,"Sláva, sláva",not available,false
,275.pdf,5572,Bůh nám poslal Syna svého,not available,false
,276.pdf,5573,Haleluja,not available,false
,277.pdf,5574,"Jubilate Deo, omnis terra",not available,false
,278.pdf,5575,Laudate omnes gentes,not available,false
,292.pdf,5588,Bůh je můj hrad,not available,false
,329.pdf,5623,U stolu tvého církev tvá,not available,false
,361.pdf,5653,Zkusme sami sebe,not available,false
,EK376-1.pdf,5666,Dům otcovský,not available,false
,EK376-2.pdf,5667,Rodný tvůj dům,not available,false
,EvK451.pdf,5738,K jednomu se chceme znáti,not available,false
,EK468-1.pdf,5754,"Ach, zůstaň svou milostí",not available,false
,EK598-1.pdf,5868,Kde jsi drahý Pane,not available,false
,EK598-2.pdf,5869,Kde jsi drahý Pane,not available,false
,EK667-1.pdf,5935,Kdo se poddává,not available,false
,EK667-2.pdf,5936,Kdo svěří život,not available,false
,EK683-1.pdf,5952,"Pán Bůh je láska, dal svého Syna",not available,false
,EK683-2.pdf,5953,"Pán Bůh je láska, dal svého Syna",not available,false
,EK751-1.pdf,6016,"Blíž Tobě, Bože můj",not available,false
,EK751-2.pdf,6017,"Blíž Tobě, Bože můj",not available,false
,EK104-2.pdf,6076,Když zřím ten divuplný kříž,not available,false
,EvK194.pdf,6079,"Bojujte, bojujte dál",not available,false
,EvK228.pdf,6080,Vzývám a slavím tvé jméno,not available,false
,EvK282.pdf,6082,Boží Beránku (Agnus Dei),not available,false
,EvK353.pdf,6086,"Před tvou tváří, Pane",http://web.archive.org/web/20251115185311/https://zpevnik.proscholy.cz/soubor/EvK353.pdf,false
,EvK405.pdf,6087,"Prosíme Tě, Pane",not available,false
,EvK587.pdf,6090,"Blíž k Tobě, Bože můj",not available,false
,EK733-1.pdf,6092,Je velký náš Bůh,not available,false
,1-svaty-vaclave-neopoustej-nas.mp3,6093,Neopouštěj nás,not available,false
,fatimske-ave-te-pani-jez-zem-nasi-varhany-a4.pdf,6096,"Té paní, jež zem naši navštěvuje",not available,false
,fatimske-ave-te-pani-jez-zem-nasi-lid-a4-2x.pdf,6096,"Té paní, jež zem naši navštěvuje",not available,false
,fatimske-ave-v-udoli-iria-varhany-a4.pdf,6097,V dolině Iria v třináctý máj,not available,false
,fatimske-ave-v-udoli-iria-lid-a4-2x.pdf,6097,V dolině Iria v třináctý máj,not available,false
,pololanik-andelske-poselstvi-svetu-partitura.pdf,6098,Andělské poselství světu,http://web.archive.org/web/20241210204516/https://zpevnik.proscholy.cz/soubor/pololanik-andelske-poselstvi-svetu-partitura.pdf,false
,pololanik-andelske-poselstvi-svetu-organo.pdf,6098,Andělské poselství světu,not available,false
,pololanik-andelske-poselstvi-svetu-particello.pdf,6098,Andělské poselství světu,http://web.archive.org/web/20241210201926/https://zpevnik.proscholy.cz/soubor/pololanik-andelske-poselstvi-svetu-particello.pdf,false
,pololanik-andelske-poselstvi-svetu-violino-1.pdf,6098,Andělské poselství světu,not available,false
,pololanik-andelske-poselstvi-svetu-violino-2.pdf,6098,Andělské poselství světu,not available,false
,pololanik-andelske-poselstvi-svetu-viola.pdf,6098,Andělské poselství světu,http://web.archive.org/web/20241210201335/https://zpevnik.proscholy.cz/soubor/pololanik-andelske-poselstvi-svetu-viola.pdf,false
,pololanik-andelske-poselstvi-svetu-violoncello.pdf,6098,Andělské poselství světu,http://web.archive.org/web/20241210211631/https://zpevnik.proscholy.cz/soubor/pololanik-andelske-poselstvi-svetu-violoncello.pdf,false
,pololanik-andelske-poselstvi-svetu-contrabasso.pdf,6098,Andělské poselství světu,http://web.archive.org/web/20241210215413/https://zpevnik.proscholy.cz/soubor/pololanik-andelske-poselstvi-svetu-contrabasso.pdf,false
,kypta-ceska-mse-vanocni-varhany-a-sbor.pdf,6099,Česká mše vánoční,not available,false
,kypta-ceska-mse-vanocni-sopran.pdf,6099,Česká mše vánoční,not available,false
,kypta-ceska-mse-vanocni-alt.pdf,6099,Česká mše vánoční,http://web.archive.org/web/20250512053849/https://zpevnik.proscholy.cz/soubor/kypta-ceska-mse-vanocni-alt.pdf,false
,kypta-ceska-mse-vanocni-tenor.pdf,6099,Česká mše vánoční,http://web.archive.org/web/20250512050224/https://zpevnik.proscholy.cz/soubor/kypta-ceska-mse-vanocni-tenor.pdf,false
